latitude,longitude,Artwork ID
40.7789365,-73.96454157,41105
40.78019981,-73.96307628,41108
40.77837611,-73.96419057,41112
40.77847954,-73.96390056,41140
40.7784789,-73.96397586,41147
40.77890875,-73.96362397,41299
40.78006168,-73.96261092,41334
40.77970195,-73.96333399,41360
40.77954103,-73.96340743,41380
40.77897466,-73.9638608,41602
40.77869405,-73.9639823,41624
40.77881143,-73.96379844,41635
40.78017848,-73.9631773,41746
40.78011643,-73.96243732,41878
40.7800021,-73.96315542,42040
40.77894844,-73.96400541,42246
40.77977659,-73.9630038,42268
40.78039885,-73.96325276,42276
40.78032752,-73.96333401,42384
40.77918316,-73.96386954,42393
40.78068081,-73.96324847,42406
40.77899366,-73.9641376,42434
40.77866691,-73.96377612,42482
40.77997415,-73.96299835,42512
40.77905959,-73.96351055,42546
40.77995436,-73.96262105,42595
40.78081094,-73.96347288,42623
40.77911561,-73.96353282,42880
40.77907794,-73.9634528,42921
40.778688,-73.96435955,42978
40.77841191,-73.96361805,43059
40.78051192,-73.96273289,43083
40.77955588,-73.96332867,43084
40.78014966,-73.96331044,43100
40.77866803,-73.96390653,43161
40.78062407,-73.96297379,43178
40.7796105,-73.96337308,43209
40.7800811,-73.96299528,43211
40.7805374,-73.96251279,43296
40.7797547,-73.96310773,43321
40.77898967,-73.96383811,43322
40.77953915,-73.96342781,43344
40.77914439,-73.96407687,43355
40.7785327,-73.96452671,43366
40.77841066,-73.96380653,43401
40.78054995,-73.96275496,43423
40.77881831,-73.96432524,43499
40.77994777,-73.96256305,43533
40.78021765,-73.96226771,43559
40.77812961,-73.96348925,43571
40.7799903,-73.96289406,43633
40.77861612,-73.96433718,43670
40.78067549,-73.96328016,43671
40.77896539,-73.96429328,43712
40.78051393,-73.9631109,43732
40.77876192,-73.96443172,43742
40.77997354,-73.96253263,43743
40.78041237,-73.962606,43746
40.77991263,-73.96269574,43747
40.78056369,-73.96292394,43750
40.77886761,-73.96395452,43751
40.77899373,-73.96424363,43753
40.77837197,-73.96422195,43761
40.77905293,-73.96427402,43765
40.78039236,-73.96296269,43778
40.7798706,-73.96262754,43783
40.77846141,-73.96391819,43784
40.77996123,-73.96277943,43785
40.78057639,-73.96263763,43789
40.7784223,-73.96415531,43793
40.78043423,-73.96331287,43797
40.77875018,-73.96458549,43800
40.77845783,-73.96348191,43801
40.77956359,-73.9634399,43805
40.78031811,-73.96294399,43806
40.77872037,-73.96411851,43807
40.77866217,-73.96349477,43808
40.77838803,-73.96389216,43811
40.7801983,-73.96237624,43849
40.77905534,-73.96369618,43854
40.78028773,-73.96335892,43856
40.77903113,-73.96353493,43863
40.7803899,-73.96344154,43902
40.77857704,-73.96373009,43911
40.77982129,-73.96332177,43920
40.78010623,-73.962918,43929
40.77988742,-73.96265543,43938
40.77827631,-73.96410756,43947
40.78022312,-73.96292773,43955
40.78041994,-73.962644,43963
40.77885734,-73.96432155,43972
40.78044837,-73.9631495,43981
40.77904379,-73.96369213,43992
40.77899052,-73.96407615,44001
40.78067357,-73.96343186,44014
40.78065125,-73.96288754,44026
40.78033314,-73.96284413,44040
40.77833025,-73.96402164,44053
40.78018292,-73.9633266,44067
40.7780683,-73.96359533,44415
40.77834414,-73.96400951,44484
40.78080732,-73.96330542,44509
40.77965633,-73.96338116,44573
40.77846104,-73.96399119,44599
40.77910336,-73.96395522,44625
40.78043279,-73.96302457,46292
40.77834995,-73.96402614,46311
40.78023518,-73.96257131,46328
40.77892193,-73.96356108,46344
40.7804759,-73.96232724,46375
40.7790734,-73.9634816,46421
40.78015972,-73.96262253,46434
40.78036716,-73.96279519,46447
40.77882515,-73.96385349,46459
40.77981835,-73.96336342,46472
40.78031798,-73.96328385,46485
40.77871086,-73.96363197,46502
40.77882897,-73.96371012,46572
40.78052824,-73.96321876,46582
40.77833645,-73.96390075,46633
40.78042387,-73.96258868,46643
40.78078401,-73.96328523,46665
40.78046572,-73.96256079,46674
40.77873621,-73.9643688,46683
40.7787998,-73.96411853,46692
40.77932314,-73.96351001,46702
40.77805892,-73.96360813,46710
40.77995918,-73.96344299,46720
40.7796669,-73.96328871,46730
40.77834333,-73.96358491,46739
40.78023365,-73.96290793,46758
40.77904895,-73.96401335,46769
40.78047198,-73.96291749,46780
40.78021426,-73.96306703,46791
40.77844369,-73.96349427,46810
40.77863622,-73.96359404,46820
40.7791675,-73.96365934,46831
40.77964042,-73.96344031,46842
40.78035565,-73.96257958,46862
40.78070511,-73.96340539,46871
40.78002778,-73.96247924,46891
40.77989764,-73.96267414,46901
40.77977137,-73.96317156,46911
40.78051043,-73.96339361,46922
40.77833737,-73.9635836,47161
40.78025893,-73.96281224,47193
40.7805289,-73.96278515,47930
40.77844349,-73.96350887,51642
40.77848642,-73.96352332,52434
40.78023215,-73.96300233,52438
40.7788043,-73.96398122,52447
40.77888987,-73.96428279,54106
40.77820163,-73.9637989,54120
40.77936819,-73.96359924,54135
40.77826755,-73.96398173,54150
40.77997647,-73.96322163,54165
40.77882599,-73.9641715,54180
40.78031643,-73.96232802,54194
40.78038918,-73.96263439,54209
40.78042718,-73.96229625,54224
40.77875077,-73.96464675,54239
40.78045027,-73.96253923,54255
40.77827967,-73.96346927,54271
40.77832947,-73.96364814,54287
40.78003428,-73.96345646,54303
40.78028243,-73.96219223,54318
40.77857285,-73.96375505,54340
40.7803887,-73.96339074,54354
40.77856022,-73.96428622,54370
40.7787309,-73.9646478,54384
40.7798125,-73.9628244,54397
40.77996029,-73.96336446,54409
40.77869934,-73.96371385,54421
40.78047512,-73.96269698,54433
40.77888782,-73.9639411,54446
40.78057198,-73.9632114,54458
40.78029701,-73.9623366,58235
40.77975074,-73.96329465,58236
40.77915686,-73.96350536,5003
40.77874894,-73.96434548,5127
40.7792011,-73.96373316,34620
40.78002029,-73.96239258,78951
40.78053359,-73.96283468,53090
40.77972481,-73.96345722,109081
40.77985585,-73.96340615,32994
40.78065365,-73.96304119,10625
40.77862995,-73.96467752,14945
40.77825396,-73.96379551,33712
40.7801707,-73.96231785,45528
40.78068076,-73.96345957,127188
40.77859623,-73.9640606,3366
40.78008933,-73.96236893,35428
40.77865594,-73.9637063,71709
40.77906392,-73.963893,78935
40.77925164,-73.96368576,79733
40.78035604,-73.96326221,60662
40.77875136,-73.96362036,60681
40.77887868,-73.96388053,60705
40.77921238,-73.96391788,60760
40.77910583,-73.96365415,60761
40.77890734,-73.9645226,60783
40.78015784,-73.96315984,60803
40.77831434,-73.96373874,60825
40.77915295,-73.9637667,76058
40.78033341,-73.96310133,76061
40.77905242,-73.96380379,77842
40.77843165,-73.96380031,77843
40.77908969,-73.96363032,77844
40.77898645,-73.96421583,77845
40.77878395,-73.9648267,5324
40.77929484,-73.96365925,8740
40.77993743,-73.96281929,8741
40.78035467,-73.96290904,8742
40.77886081,-73.96470224,10858
40.77894023,-73.96346025,44355
40.77983756,-73.96323446,44482
40.77942607,-73.96355619,44507
40.77806358,-73.9635805,44817
40.78044979,-73.96289936,44819
40.77813743,-73.963797,44820
40.7791706,-73.96380415,44821
40.77888044,-73.96360536,44822
40.77876346,-73.96413355,44823
40.78022669,-73.96232102,44824
40.77886716,-73.96437445,44825
40.77905509,-73.9635927,44826
40.7799429,-73.96313592,44827
40.77811407,-73.96371405,44828
40.78053861,-73.96274771,46044
40.77992142,-73.96253984,46095
40.77885421,-73.96353359,46131
40.78024272,-73.96239333,48544
40.78069748,-73.96312259,51814
40.77915221,-73.96361432,51837
40.78032023,-73.96329867,51882
40.77881381,-73.96413982,51905
40.78057516,-73.96322878,52391
40.78027079,-73.96283279,53228
40.77879451,-73.96435074,55502
40.77994439,-73.96329613,56450
40.77930647,-73.96359457,91099
40.77865178,-73.96466563,94740
40.78028186,-73.96277476,128612
40.77895567,-73.96453408,128613
40.77888642,-73.96378068,128614
40.77998777,-73.96288486,128616
40.77864574,-73.96365748,128619
40.77858823,-73.96465707,128621
40.78044397,-73.96283272,128622
40.77806436,-73.96347575,128623
40.77997264,-73.96250592,128624
40.77845942,-73.96445721,128625
40.78016394,-73.96322471,128626
40.77893462,-73.96439565,128627
40.77869494,-73.96472479,128628
40.78007527,-73.96295703,128629
40.77928811,-73.96358133,128630
40.778896,-73.96355208,128631
40.77861626,-73.96376374,128633
40.7793692,-73.96360702,128634
40.78040971,-73.96217567,128635
40.78020548,-73.96264389,128636
40.78013286,-73.96302398,128637
40.78031091,-73.96302371,128638
40.77860409,-73.96350481,128639
40.77914998,-73.9636618,128640
40.78065662,-73.96298734,128642
40.778652,-73.96419475,128825
40.78026241,-73.96342189,128854
40.77845182,-73.96420191,128855
40.78017619,-73.96295965,128857
40.77998773,-73.96278043,129193
40.78024312,-73.96279581,129194
40.78033975,-73.96198057,129195
40.77875472,-73.96395365,129196
40.77874563,-73.96455283,129197
40.77986294,-73.96266622,129198
40.78017648,-73.96281216,129199
40.78029452,-73.96244007,129200
40.78045216,-73.96330108,129201
40.77866852,-73.96464926,188967
40.78039239,-73.96276257,55729
40.77876183,-73.96414955,35088
40.78004968,-73.96250702,63388
40.7786763,-73.96486755,70261
40.78037201,-73.96215449,78655
40.77919678,-73.96355693,78926
40.78042505,-73.96225919,80182
40.77984345,-73.96290854,4943
40.77916875,-73.96403311,4948
40.78063338,-73.96340078,4953
40.78017254,-73.96328853,5853
40.78061699,-73.96281805,5858
40.77888803,-73.96436986,78015
40.77861008,-73.96431396,18428
40.77926758,-73.96360054,18429
40.78060971,-73.9632414,18430
40.77883267,-73.96456135,18431
40.77877804,-73.96379259,18432
40.77847196,-73.96415325,18433
40.78003186,-73.96320816,18434
40.7782229,-73.96384865,18435
40.77838783,-73.96364028,18436
40.78017941,-73.96282762,18437
40.7781404,-73.96377027,18438
40.77865759,-73.96465014,18439
40.78014683,-73.96262697,18440
40.77835507,-73.96388115,18441
40.78032374,-73.96189153,18442
40.77998963,-73.96263717,18443
40.77917553,-73.96396144,18444
40.78020846,-73.96278542,18445
40.78030706,-73.96190714,66058
40.77843381,-73.96393773,11793
40.77982277,-73.96341845,60146
40.7788901,-73.96347129,60477
40.7788408,-73.96473443,66002
40.77834014,-73.96346787,66544
40.78051945,-73.9634177,71155
40.78020348,-73.96253163,35877
40.77852609,-73.96425223,33303
40.78037508,-73.96333494,35886
40.77999632,-73.96259509,35897
40.7796746,-73.96305883,35978
40.77836592,-73.96364967,46330
40.77993467,-73.96298538,46363
40.77849437,-73.96447782,46378
40.78009453,-73.96237193,53314
40.77925765,-73.96347805,53699
40.78079108,-73.9633314,53711
40.77913736,-73.96384502,55477
40.77979242,-73.96328052,55485
40.78008155,-73.96236316,55493
40.77877919,-73.96434773,55500
40.77859599,-73.96385734,55508
40.77866763,-73.96397,55516
40.78036385,-73.96236563,55524
40.78038669,-73.96236423,55532
40.78020785,-73.96240874,55540
40.77843184,-73.96381009,55547
40.78019141,-73.96303551,55554
40.77893479,-73.96396343,55560
40.78038525,-73.96252188,76425
40.77862057,-73.96386343,79649
40.78022152,-73.96252997,79282
40.78003446,-73.96226636,79204
40.7787966,-73.96388199,79285
40.7799967,-73.96300667,80580
40.77825562,-73.96375408,80581
40.77854462,-73.96443755,88170
40.77991666,-73.96305885,34739
40.78049211,-73.96277146,62870
40.78020685,-73.96318233,71718
40.77868088,-73.96491049,71728
40.77886445,-73.96362113,71738
40.78019403,-73.96278009,71750
40.77851541,-73.96453489,71762
40.77871681,-73.96418397,71778
40.78027403,-73.96214336,71789
40.77879589,-73.96387443,71805
40.77874534,-73.96461839,71818
40.78019666,-73.96228876,71834
40.77823279,-73.96348434,71854
40.77859249,-73.96360488,71866
40.77886175,-73.96433771,71878
40.78007741,-73.96272334,71890
40.77867549,-73.96440601,71902
40.778751,-73.9640042,71915
40.77892383,-73.96400177,71927
40.78025584,-73.96284109,71956
40.78044976,-73.96303431,71969
40.78052552,-73.96264015,71986
40.77831981,-73.96399719,72000
40.78035247,-73.96283765,72013
40.77920606,-73.96399698,72029
40.77915025,-73.96405425,72086
40.78034765,-73.96283628,72102
40.77851629,-73.96434405,72118
40.77898273,-73.96388166,72137
40.78071155,-73.96311352,72152
40.77810359,-73.96376429,72167
40.78020764,-73.96218095,72182
40.77856591,-73.96425197,72211
40.78060389,-73.96310507,72233
40.77928497,-73.9636381,72250
40.77825476,-73.96398147,72280
40.78020809,-73.96305343,156703
40.7800227,-73.96291163,37675
40.78065301,-73.963229,15648
40.78025274,-73.96237356,15652
40.78013507,-73.9628692,15655
40.77868722,-73.96365436,15691
40.77989422,-73.96258381,15692
40.78024227,-73.96185553,15693
40.78051461,-73.96286845,15694
40.77883229,-73.96426117,15695
40.78055296,-73.96281633,15696
40.77882293,-73.9648318,15697
40.77829832,-73.96345852,15698
40.78037632,-73.96324239,15699
40.7791887,-73.96356707,15700
40.78022453,-73.96242681,15701
40.78010373,-73.96326237,15728
40.78022453,-73.96295638,15729
40.77809264,-73.96360899,15734
40.7797516,-73.9629056,15755
40.77820769,-73.96396172,15756
40.77858205,-73.96415434,15757
40.77869104,-73.96434025,15758
40.78038972,-73.96219064,79787
40.78003895,-73.96228738,79824
40.77842339,-73.96422459,81500
40.7800492,-73.96325459,33069
40.78031311,-73.96204235,34576
40.77910379,-73.96384234,37418
40.77861712,-73.96467646,79590
40.78034798,-73.96204644,53104
40.78036496,-73.96326489,54777
40.77868198,-73.96419875,78813
40.78061952,-73.96290239,11155
40.77878251,-73.96447561,11228
40.78057907,-73.96309218,15608
40.77974749,-73.96340429,15609
40.77896846,-73.9642099,15610
40.78037078,-73.96207012,15611
40.7791386,-73.96344888,15612
40.7787113,-73.96405525,15613
40.780859,-73.9634735,15614
40.78070459,-73.96320674,15615
40.78066619,-73.96296928,15616
40.77850752,-73.96431319,15618
40.78023649,-73.96295145,15619
40.77885745,-73.96420735,15620
40.77917733,-73.96364546,15621
40.78007537,-73.96229688,15622
40.77997432,-73.96343588,15623
40.77887372,-73.96364302,15624
40.77856408,-73.96394997,15625
40.78036621,-73.9624485,15626
40.77978331,-73.96334035,15634
40.78039741,-73.96331383,15635
40.77883783,-73.96381212,15636
40.77853971,-73.96375205,15637
40.78018655,-73.96266218,15638
40.77833685,-73.96400987,15639
40.78054558,-73.9632116,15640
40.78055792,-73.96303331,15641
40.77882284,-73.9639216,15642
40.77881093,-73.96459197,15643
40.78040519,-73.9626499,15644
40.77993273,-73.96292365,15645
40.77801107,-73.96346536,15646
40.78016345,-73.96226085,24731
40.78022914,-73.96190549,32117
40.78070027,-73.96297721,32120
40.77852363,-73.96408073,60204
40.78027818,-73.96240754,65856
40.78075752,-73.96332526,69494
40.77838062,-73.96383847,70457
40.78027604,-73.96272125,78111
40.77883107,-73.96464054,78112
40.77854602,-73.96430652,9802
40.78048002,-73.96331752,33017
40.77851846,-73.96372633,36546
40.77898666,-73.96380322,37915
40.77900472,-73.96422971,5929
40.77870353,-73.96419653,9047
40.77848734,-73.96414755,9048
40.77811144,-73.96362412,9049
40.78053171,-73.96337712,9050
40.78006907,-73.9632836,9051
40.78008885,-73.96250776,9052
40.77858396,-73.96418423,9053
40.77965654,-73.96317742,9054
40.779413,-73.96356944,9055
40.778987,-73.96413622,9056
40.7786412,-73.96465135,9057
40.77896405,-73.963961,9058
40.78027928,-73.96248657,9059
40.7801861,-73.9624377,9060
40.77836146,-73.96381352,9061
40.77912865,-73.96367466,9062
40.77994534,-73.96316843,9063
40.78025792,-73.96316575,9064
40.77997823,-73.96273601,9065
40.78022212,-73.96194057,9066
40.77879969,-73.96455813,9067
40.77907522,-73.96423486,75359
40.78035845,-73.96313497,75363
40.77908115,-73.96371902,66332
40.78043295,-73.96236261,66350
40.78056929,-73.9632008,44856
40.78010087,-73.96300377,45498
40.78013225,-73.96301204,47321
40.77899813,-73.96355963,49674
40.77834663,-73.96387204,50145
40.77882512,-73.96409658,51610
40.7781197,-73.96349977,51872
40.7789232,-73.96360301,55275
40.78026948,-73.96342677,127189
40.77972678,-73.96344057,127190
40.77846991,-73.96378812,127191
40.77922816,-73.9638026,81923
40.77855031,-73.96367349,31868
40.77907862,-73.96414128,37707
40.77844418,-73.96430488,38831
40.78003124,-73.96317703,38832
40.78058681,-73.96322627,78382
40.78015433,-73.96201072,79343
40.77915959,-73.96359504,79347
40.78060648,-73.96322407,80453
40.77865423,-73.96421195,198562
40.78038418,-73.96245817,198563
40.78015847,-73.96294758,198564
40.77884534,-73.96457174,60782
40.77984425,-73.9626722,61091
40.78059768,-73.96269457,61148
40.77853687,-73.96393524,61162
40.77982734,-73.96285362,61611
40.77879336,-73.96388191,61767
40.77874655,-73.96381895,66360
40.77897972,-73.96364997,5864
40.77860064,-73.96376376,6428
40.77855888,-73.9644501,6861
40.78005212,-73.96270519,7206
40.78028491,-73.96275534,64335
40.77960062,-73.96324752,33043
40.77878048,-73.96470458,35526
40.77870861,-73.96411764,35652
40.78022404,-73.96247256,35769
40.77882222,-73.96428821,36570
40.77988546,-73.96334483,37490
40.7798559,-73.9633376,37884
40.77985321,-73.9632937,37888
40.77878411,-73.96384188,78663
40.77983416,-73.96324032,79263
40.77884208,-73.96419766,79619
40.78020245,-73.96319279,80582
40.77906818,-73.9636957,47340
40.78004249,-73.96283996,47358
40.78062327,-73.96291982,47375
40.77872594,-73.96408916,49768
40.7805263,-73.96295714,49780
40.78031591,-73.96319843,52212
40.78028909,-73.96254399,52232
40.78011593,-73.96344907,52265
40.78041251,-73.96242591,52284
40.7797041,-73.9632434,52303
40.77882245,-73.96348412,53752
40.77825293,-73.96394916,92618
40.78009509,-73.96216098,92619
40.7790083,-73.96411688,92620
40.77878886,-73.96483024,92622
40.77962982,-73.96319257,92623
40.78035158,-73.96308191,92624
40.77848297,-73.96408412,92625
40.77820413,-73.96369861,92626
40.77829782,-73.96370474,92627
40.78049624,-73.96319469,92628
40.77867539,-73.96438923,92629
40.78050096,-73.96289064,92630
40.77916063,-73.96387304,92631
40.7787413,-73.96428449,92632
40.77939696,-73.96361001,92633
40.77872654,-73.96467146,92634
40.77988545,-73.96271987,92635
40.77915406,-73.96363975,92636
40.78018975,-73.96193569,92637
40.78016329,-73.96263279,92638
40.77889968,-73.96351104,92639
40.77901686,-73.96344944,92640
40.77916354,-73.96363664,92641
40.77836735,-73.96363937,92642
40.77996573,-73.96277878,66814
40.78025551,-73.96298254,68740
40.78057668,-73.9627963,80417
40.7789117,-73.9646031,80535
40.78044325,-73.96299887,19648
40.77877107,-73.96444337,62213
40.7787465,-73.9641571,62232
40.77985348,-73.96268368,32581
40.77917938,-73.96383121,78833
40.77812091,-73.96376725,80869
40.77877684,-73.96441832,37031
40.77808249,-73.96355957,36651
40.77896862,-73.96354045,64343
40.78003982,-73.96293395,79615
40.77875276,-73.96490284,15850
40.78028244,-73.96203437,15866
40.78065623,-73.96329031,15881
40.77815794,-73.96356471,15889
40.77799333,-73.96353465,15892
40.77815409,-73.96345062,15902
40.77850681,-73.9645605,15909
40.77912729,-73.96396759,15917
40.77843789,-73.96358697,18448
40.77866888,-73.96433167,18449
40.77962883,-73.96313447,18450
40.7791654,-73.96375662,18451
40.77866789,-73.96391001,18452
40.77986895,-73.96279339,18453
40.77841251,-73.96358565,18454
40.77960615,-73.9634539,18455
40.77983417,-73.96269772,18456
40.78024803,-73.96263171,18457
40.78019255,-73.96210212,18458
40.78008365,-73.9626633,18459
40.77831312,-73.96375366,18464
40.77954455,-73.9633839,18465
40.78007482,-73.96312553,18466
40.77830846,-73.96354928,18467
40.77842383,-73.96414972,18468
40.77829964,-73.96372418,18469
40.78032823,-73.96244648,18470
40.78016007,-73.96315061,18471
40.77840187,-73.96384562,18472
40.7788365,-73.96374345,18473
40.77874265,-73.96427685,18474
40.78083492,-73.9634365,18475
40.77867103,-73.96380428,18476
40.77895197,-73.96358908,18477
40.78039825,-73.96288865,18478
40.78018176,-73.96340225,18479
40.78062187,-73.96295275,18480
40.77996996,-73.96255708,18481
40.78044791,-73.96307856,18482
40.77811173,-73.96343482,18483
40.7783265,-73.96344404,18484
40.78030403,-73.96209783,32975
40.7807021,-73.96310428,33060
40.78005207,-73.96341906,64354
40.77807378,-73.96346761,64858
40.77893704,-73.96416956,65355
40.77870716,-73.9635971,66021
40.78021934,-73.96286338,66039
40.77884318,-73.96378956,66061
40.78012819,-73.96301031,66092
40.78035404,-73.96204803,66095
40.77857125,-73.96400711,66117
40.78064961,-73.96298299,66154
40.78047733,-73.96298876,66175
40.7802688,-73.96295535,66222
40.77972754,-73.96304971,66248
40.78005357,-73.96246479,66294
40.77894391,-73.96427927,66317
40.7805299,-73.96341796,66604
40.77867523,-73.9648935,66606
40.77816487,-73.96354775,66607
40.78013526,-73.96263722,66608
40.78053343,-73.96278521,66609
40.78007777,-73.96242529,66610
40.7798104,-73.96277654,66611
40.77990532,-73.96335593,66662
40.77842607,-73.96357694,71172
40.7802416,-73.96238002,72212
40.77859811,-73.96436261,72251
40.77876504,-73.96409222,72266
40.78027377,-73.96326312,81540
40.7804578,-73.9629466,81748
40.77886463,-73.96431788,108858
40.78010602,-73.9623491,108859
40.78016336,-73.96202886,108860
40.77908518,-73.96372667,108861
40.78070572,-73.96343819,108862
40.77869645,-73.96425441,108863
40.78060214,-73.96315747,108864
40.77889396,-73.9644216,108865
40.77882998,-73.96437127,108866
40.78041715,-73.96239683,108867
40.77936795,-73.96366519,108868
40.77851623,-73.96364546,108869
40.77868645,-73.96489967,108870
40.77870441,-73.96488373,108871
40.7783516,-73.96369688,108872
40.78035011,-73.96324368,108873
40.7808764,-73.96345301,108874
40.77889651,-73.96456424,108875
40.77862591,-73.96480155,108876
40.77888215,-73.9641143,108877
40.77988714,-73.96307056,108878
40.77911601,-73.96390166,108879
40.77870187,-73.96382541,108880
40.78009148,-73.96255605,108881
40.78000317,-73.96297181,108882
40.77885358,-73.96381865,108883
40.77875041,-73.96380052,44005
40.77887282,-73.96445237,49140
40.77990626,-73.96265862,52792
40.7799362,-73.96250041,52793
40.77868357,-73.96449934,52794
40.77929191,-73.96352087,52795
40.77902849,-73.96389574,52796
40.78026343,-73.96241876,52797
40.78007028,-73.96275478,52798
40.77914913,-73.96365727,52799
40.7785008,-73.96362419,52800
40.77991855,-73.96316772,52801
40.78052137,-73.96287656,52802
40.7803497,-73.96222162,52803
40.77998407,-73.96259305,52804
40.78065826,-73.96327681,52805
40.78076628,-73.96327373,52806
40.78057449,-73.96269975,52807
40.78071539,-73.96316534,52808
40.7800359,-73.96329825,52809
40.7786129,-73.96450349,52810
40.77874042,-73.96487403,52811
40.77979894,-73.96330731,52812
40.78039816,-73.96237886,52813
40.77879757,-73.96368037,52814
40.78022561,-73.9622685,52815
40.77852368,-73.96403888,52816
40.77864427,-73.96352894,52817
40.78015187,-73.96320337,52818
40.77824756,-73.96402328,52819
40.77890647,-73.964256,52820
40.77916775,-73.96376777,52821
40.77853998,-73.96372185,52822
40.77864487,-73.96468194,52823
40.78040914,-73.96234643,52824
40.77998244,-73.96308312,52825
40.78008956,-73.96333578,52826
40.78055739,-73.96324501,52827
40.78031863,-73.96237671,52828
40.78069752,-73.9633613,52829
40.77991552,-73.96323147,52830
40.78072712,-73.96309654,52831
40.78023001,-73.96189874,52832
40.77954737,-73.9633297,52833
40.7800753,-73.96240147,52834
40.78031591,-73.96256431,52835
40.77831724,-73.96399213,52836
40.78057384,-73.96343045,52837
40.77851867,-73.96437932,52838
40.77855478,-73.96405615,52839
40.78019292,-73.96320327,52840
40.78009751,-73.96340292,52841
40.77877488,-73.96344861,52842
40.77883291,-73.96405755,52843
40.778911,-73.96462879,52844
40.78060865,-73.96318824,52845
40.78011203,-73.9624435,52846
40.78005582,-73.96344906,52847
40.77971337,-73.96298917,52848
40.78007273,-73.96245528,52849
40.77939483,-73.96354044,52850
40.77928621,-73.96350042,52851
40.78026701,-73.96282864,52852
40.77914746,-73.96385394,52853
40.77857243,-73.96465003,54470
40.78051676,-73.96319868,80325
40.77884436,-73.96451035,61625
40.77822526,-73.96373223,62591
40.78066515,-73.96295089,66285
40.78041112,-73.96265277,68741
40.77889024,-73.96416826,70210
40.77876978,-73.96430431,71761
40.77914128,-73.96388698,78491
40.77927614,-73.96376704,100369
40.77872592,-73.96495723,126655
40.78002351,-73.96229585,127848
40.77851541,-73.96425535,133236
40.77924785,-73.96383736,133237
40.78033807,-73.96217233,133238
40.77965681,-73.96336374,133239
40.77900286,-73.96423584,133240
40.77809811,-73.96372531,133241
40.77866922,-73.96389016,133242
40.77848188,-73.96366682,38702
40.78025882,-73.96252083,65004
40.77822765,-73.96393274,65031
40.78030734,-73.96290036,65049
40.77964692,-73.96334251,31795
40.77858532,-73.96448976,31824
40.77819424,-73.96361738,52612
40.77901103,-73.96389667,7194
40.77897408,-73.96355742,47948
40.77822328,-73.96388334,6587
40.78022968,-73.96318633,66171
40.77854407,-73.96386817,66218
40.78024506,-73.96194981,66244
40.7801205,-73.96312018,66290
40.77796108,-73.96342871,66313
40.77834744,-73.96413592,37689
40.78048924,-73.9627775,10214
40.77879395,-73.96405437,10365
40.77861069,-73.9646411,10366
40.77895099,-73.96417488,10367
40.77857747,-73.96458684,10368
40.77841735,-73.96439034,10369
40.78025465,-73.96325494,10370
40.7800368,-73.9633386,10371
40.78006542,-73.96238245,10372
40.77865541,-73.96401802,10373
40.7804334,-73.9623291,10374
40.77872944,-73.96452615,10375
40.77977298,-73.96284764,10376
40.7785569,-73.96416838,10377
40.77866628,-73.96375394,10378
40.77877172,-73.96402218,10379
40.7797549,-73.96306062,10380
40.77867336,-73.96433482,10381
40.77871702,-73.96456819,10382
40.7806281,-73.96287464,11596
40.77842423,-73.96431108,11597
40.77829951,-73.96348527,11598
40.77969709,-73.96328175,11599
40.78023048,-73.96223437,11600
40.78019715,-73.96333124,11601
40.78036569,-73.96282531,11602
40.77863354,-73.96368712,11603
40.78027117,-73.96337499,11604
40.77878338,-73.96484302,11605
40.78049289,-73.96304293,11606
40.78011781,-73.96339063,11607
40.77815628,-73.96366774,11608
40.77839073,-73.96376572,13437
40.77957788,-73.96331834,13545
40.78048741,-73.9625114,13546
40.77913903,-73.96386999,13547
40.77872963,-73.96456645,13548
40.78028799,-73.96303497,13549
40.7801041,-73.96280236,13550
40.77856723,-73.96435268,13551
40.78024544,-73.96325179,13552
40.77895344,-73.96448636,13553
40.78012629,-73.96343355,13554
40.778536,-73.96407399,13555
40.78038322,-73.9629408,13556
40.77879826,-73.9648749,13557
40.77927509,-73.96347186,13558
40.77893578,-73.9642462,13559
40.77858862,-73.96364733,13560
40.78021539,-73.96277272,13561
40.7783147,-73.9639221,13562
40.78045148,-73.96338998,13563
40.7791741,-73.96373432,13564
40.78043112,-73.96342296,13565
40.7803638,-73.9632499,13566
40.78081844,-73.96335115,13567
40.77851947,-73.96351094,13568
40.77897534,-73.9638717,13569
40.77868719,-73.96467481,13570
40.77861477,-73.96372364,13571
40.77864677,-73.96477888,13572
40.78060393,-73.9628319,13573
40.77912741,-73.96376837,13574
40.77987272,-73.96343161,14416
40.77877018,-73.96370522,14417
40.77994914,-73.96244666,14418
40.7801773,-73.96334279,14419
40.7800511,-73.96338377,14420
40.77871989,-73.96465831,14421
40.77896196,-73.96433708,14422
40.78087868,-73.9634552,14423
40.78029366,-73.96187711,15627
40.77935868,-73.96350896,15628
40.77795267,-73.96343887,15629
40.77887675,-73.96363691,15630
40.78026509,-73.96256595,15631
40.78029652,-73.96290168,15632
40.77879291,-73.96411465,18308
40.78008842,-73.96247375,18309
40.7791873,-73.9635389,18310
40.78031582,-73.96254784,18311
40.78019713,-73.96324051,18312
40.77906593,-73.96411885,18313
40.78012765,-73.96235181,18314
40.77930482,-73.96370369,18315
40.77871492,-73.96454183,18316
40.77990488,-73.96319151,18317
40.7802309,-73.96283138,18318
40.77972761,-73.96311253,18319
40.77990859,-73.96278852,18320
40.77972877,-73.9633832,18321
